	CONT	https://gedcom.io/terms/v7/CONT
	FAM	https://gedcom.io/terms/v7.1/record-FAM
	HEAD	https://gedcom.io/terms/v7.1/HEAD
	INDI	https://gedcom.io/terms/v7.1/record-INDI
	OBJE	https://gedcom.io/terms/v7.1/record-OBJE
	REPO	https://gedcom.io/terms/v7.1/record-REPO
	SNOTE	https://gedcom.io/terms/v7.1/record-SNOTE
	SOUR	https://gedcom.io/terms/v7.1/record-SOUR
	SUBM	https://gedcom.io/terms/v7.1/record-SUBM
	TRLR	https://gedcom.io/terms/v7/TRLR
https://gedcom.io/terms/v7.1/ADOP	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/ADOP	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7.1/ADOP	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/ADOP	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/ADOP	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/ADOP	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/ADOP	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/ADOP	FAMC	https://gedcom.io/terms/v7.1/ADOP-FAMC
https://gedcom.io/terms/v7.1/ADOP	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/ADOP	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/ADOP	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/ADOP	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/ADOP	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/ADOP	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/ADOP	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/ADOP	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/ADOP	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/ADOP	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/ADOP	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7.1/ADOP	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/ADOP	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/ADOP-FAMC	ADOP	https://gedcom.io/terms/v7.1/FAMC-ADOP
https://gedcom.io/terms/v7.1/ALIA	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7.1/ANUL	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/ANUL	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/ANUL	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/ANUL	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/ANUL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/ANUL	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/ANUL	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/ANUL	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7.1/ANUL	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/ANUL	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/ANUL	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/ANUL	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/ANUL	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/ANUL	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/ANUL	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/ANUL	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/ANUL	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/ANUL	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7.1/ANUL	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/ANUL	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7.1/ANUL	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/ASSO	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/ASSO	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7.1/ASSO	ROLE	https://gedcom.io/terms/v7/ROLE
https://gedcom.io/terms/v7.1/ASSO	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/ASSO	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/BAPL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/BAPL	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/BAPL	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/BAPL	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/BAPL	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/BAPL	STAT	https://gedcom.io/terms/v7/ord-STAT
https://gedcom.io/terms/v7.1/BAPL	TEMP	https://gedcom.io/terms/v7/TEMP
https://gedcom.io/terms/v7.1/BAPM	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/BAPM	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7.1/BAPM	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/BAPM	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/BAPM	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/BAPM	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/BAPM	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/BAPM	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/BAPM	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/BAPM	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/BAPM	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/BAPM	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/BAPM	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/BAPM	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/BAPM	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/BAPM	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/BAPM	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/BAPM	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7.1/BAPM	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/BAPM	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/BARM	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/BARM	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7.1/BARM	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/BARM	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/BARM	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/BARM	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/BARM	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/BARM	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/BARM	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/BARM	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/BARM	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/BARM	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/BARM	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/BARM	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/BARM	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/BARM	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/BARM	SOUR	https://gedcom.io/terms/v7.1/SOUR
https://gedcom.io/terms/v7.1/BARM	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7.1/BARM	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7.1/BARM	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7.1/BASM	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7.1/BASM	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7.1/BASM	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7.1/BASM	ASSO	https://gedcom.io/terms/v7.1/ASSO
https://gedcom.io/terms/v7.1/BASM	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7.1/BASM	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7.1/BASM	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7.1/BASM	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7.1/BASM	NOTE	https://gedcom.io/terms/v7.1/NOTE
https://gedcom.io/terms/v7.1/BASM	OBJE	https://gedcom.io/terms/v7.1/OBJE
https://gedcom.io/terms/v7.1/BASM	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7.1/BASM	PLAC	https://gedcom.io/terms/v7.1/PLAC
https://gedcom.io/terms/v7.1/BASM	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7.1/BASM	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7.1/BASM	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7.1/BASM	SNOTE	https://gedcom.io/terms/v7.1/SNOTE
https://gedcom.io/terms/v7.1/BASM	SOUR	https://gedcom.io/terms/v7.1/SOUR
